UniqueCount	AmbigCount
43	351
0	0
0	0
0	0
0	0
0	0
4	7
6	10
0	10
1	52
0	52
96	52
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	7
0	7
36	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
93934	8
11200	19
43407	83
30634	47086
1286	11074
59	10713
204	130208
172	96651
21308	2
220	103015
167409	98340
44671	2061
68545	0
2	154
1	158
0	32
0	10
0	27
0	21
0	36
0	26
0	7
3	46
0	29
0	0
0	0
106	26
0	10
0	9
0	1
1	1
0	0
0	1135
0	1119
9	880
0	834
0	45
8	185
0	35
0	118
0	113
0	67
0	95
13	523
0	523
0	1
0	0
0	0
0	0
0	0
0	101
6	101
59	186
4	186
2	187
0	294
0	249
0	234
0	138
0	127
0	198
0	143
0	73
0	62
0	117
0	47
2	13
0	2
0	101
6	0
0	0
0	0
471	805
0	634
2	107
0	98
0	56
1	13
0	33
0	22
0	22
1	17
0	9
0	17
0	94
40	84
0	128
0	10
0	103
8	48
0	129
49	138
15	136
858	1011
3	1012
26	323
55	477
27	516
0	44
0	4
189	0
11	162
0	81
0	46
1	46
0	4
0	4
193	305
4	305
0	268
0	13
1	53
1	43
0	20
0	1
0	0
18	42
3	27
0	0
0	0
15	225
0	32
4	225
5	52
421	207
2	137
6	70
0	0
95	115
168	3701
0	1605
0	3519
1	3178
0	3364
1	1024
6	118
0	518
2	412
0	1154
0	1037
21	1179
1	745
4	594
0	1
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
272	28
1	0
0	0
0	0
45	3
0	3
9	203
16	210
0	1
0	1
0	1
0	17
36	67
0	0
2066	1590
4	1579
3	273
11	109
3	259
18	2273
1	323
0	163
0	199
13	714
0	59
0	132
2	69
10	294
26	2268
0	237
2	245
0	129
18	14
2	247
7	0
0	2
0	2
2	2
0	2
7	0
0	1
0	0
16	68
20	177
598	103
0	95
0	12
0	0
22	686
7	266
0	277
0	524
0	512
2	254
0	322
2	176
2	148
6	190
10	46
0	833
24	1147
2	56
1253	1075
1	1072
1	808
0	23
6	758
0	1178
10	1187
3	1176
3	27
1	304
30	412
0	1165
33	505
4	444
2	71
1	47
670	5013
0	2654
90	646
42	626
0	611
1	583
3	128
0	57
7	121
1	31
2	1
0	74
29	114
0	56
0	66
0	66
0	94
0	46
0	46
0	21
0	6
23	213
0	204
1	213
0	45
9	27
0	2
0	0
0	0
173	4
636	203
6	203
1	105
6	2072
0	95
2	3127
0	487
0	2845
0	3217
10	912
4	37
7	99
0	195
0	912
0	0
27	511
2	511
0	153
13	1
0	0
0	0
0	0
0	0
0	11
0	0
0	11
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	1
1051	22
62	0
1	147
72	419
2	202
2	0
0	1
0	178
0	51
2	56
39	296
9	310
5	289
22	67
1109	125
0	976
1	867
9	863
3	243
37	344
0	0
0	0
0	0
0	0
0	0
8	1648
37	1656
0	610
63	115
0	105
0	102
2	62
1	93
2	129
3	134
6	33
8	242
5	48
0	80
2	96
0	75
1	945
4	1
0	0
0	1
0	0
0	0
0	1
0	0
0	1223
64	559
5	149
0	869
0	1190
0	1182
0	1005
0	942
0	489
7	13
0	437
3	80
3	43
0	90
0	1203
0	7855
21	10404
46	956
40	4449
47	4165
0	1706
132	1053
0	2
0	4
0	8
1	19
0	0
7	6
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
51	1242
0	125
3	130
0	23
4	635
2	176
3	2
8	1325
0	74
8	1394
0	49
0	31
13	557
0	19
5	127
0	1245
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	34
0	0
0	17
0	17
0	0
3	6355
20	4846
0	6355
0	18
0	15
3	21
0	3
0	6
0	6
0	2
0	4
0	0
0	0
0	0
0	64
2804	0
24	13
0	3
4	7
1	0
8	4
0	3
4	0
124	152
0	0
0	0
5	0
0	13
3	0
15	41
0	39
0	39
0	0
50	542
0	534
0	164
0	218
4	189
12	272
1	221
0	532
0	0
0	0
1	2090
0	1418
15	1348
5	575
13	1535
31	863
9	45
2	50
0	32
1	16
1	5
6	12
13	110
0	110
0	15
0	15
1	20
0	9
2	0
0	4
0	4
16	0
65	633
62	635
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
208	135
0	46
0	1
2	31
13	63
0	0
0	0
0	0
0	0
0	0
0	2
0	0
17	0
0	0
0	0
2	45
0	0
0	0
100	0
8	174
1	713
0	2180
16	2038
2	1890
0	1012
2	983
0	671
0	0
0	99
4	368
8	368
0	7
0	44
3	363
5	139
36	423
1	1978
20	2392
71	2437
0	109
11	489
29	478
0	2462
187	282
320	452
0	427
0	29
7	4
33	105
12	117
0	19
0	3
0	2
0	3
0	0
2	1
45	364
4	164
2	180
5	193
0	5
1003	550
0	523
0	533
1	483
0	442
7	116
3	326
8	32
0	471
0	481
0	41
0	54
0	50
0	55
1	8
0	9
0	5
0	3
0	54
3	1182
14	243
74	1094
0	72
31	1040
0	0
2	0
0	126
0	124
0	124
0	7
0	9
0	11
0	2
0	0
0	6
0	5
0	5
0	0
0	0
711	74
8	74
0	327
0	312
2	130
1	57
1	28
0	48
0	33
0	0
223	420
1	37
1	36
1	83
0	236
0	245
35	214
0	670
0	98
11	644
2	137
0	361
4	259
1	687
1	51
1	77
7	0
1	265
0	670
0	0
0	0
2	303
1	179
0	83
2	258
0	207
0	42
2	50
2	34
0	54
0	30
0	7
0	3
0	87
0	76
2	20
10	22
6	863
0	854
3	811
0	854
0	464
0	151
0	199
18	158
3	32
11	49
1	49
0	12
1	9
122	0
5	899
0	899
4	899
7	848
4	776
2	68
0	18
0	22
0	24
4	8
0	59
0	62
5	75
0	60
0	45
0	11
0	9
0	0
750	384
41	340
5	44
0	8
0	0
5	10
28	10
0	9
0	9
0	4
0	3
0	1
2366	1307
64	1205
4	208
0	208
2	8
0	0
0	0
0	0
0	0
15	2
0	1
0	1
0	1
0	0
0	0
6	105
0	906
22	897
66	996
0	824
0	219
3	545
1	98
1	406
158	4430
10	312
6	4419
10	100
9	100
87	3805
173	3832
14	5087
0	1289
2	7
3	93
0	0
0	0
189	729
0	182
0	587
4	201
7	83
0	59
0	84
2	20
0	89
0	89
2	3
0	5
1129	341
14	341
14	282
0	0
1225	1970
4	108
1	171
0	219
0	92
0	1970
34	498
0	455
1	447
4	421
0	60
0	51
2	69
0	108
0	54
0	24
0	39
0	15
0	0
3	377
385	415
0	62
0	21
1	187
1	187
1	4
2	65
7	6
0	0
0	0
0	0
0	0
3	0
0	0
0	0
2	0
0	0
0	0
7	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	218
1	218
1	40
0	205
0	218
312	3522
8	3519
2	3520
24	2387
25	325
0	491
1	376
0	416
0	25
0	0
10	342
6	54
11	340
4	104
3	0
85	89
2	89
3	6
0	0
0	0
312	0
0	636
0	689
0	100
0	159
2	18
0	7
1	49
16	126
7	40
0	34
0	91
0	21
0	25
0	102
0	45
2	0
0	0
0	0
22	1460
56	1411
0	49
0	78
3	240
0	98
0	603
0	638
0	82
2	11
1	62
0	1340
0	43
0	132
2	1174
0	42
7	1064
5	73
1	54
15	2
3	117
2	111
3	206
0	0
84	8
0	1
0	7
239	558
0	239
0	328
7	186
2	114
5	146
1	173
13	132
1	157
0	0
0	0
0	2
0	19
0	15
0	111
0	16
0	110
3	23
0	0
16	0
148	1842
92	1677
2	507
1	440
27	28
33	224
1	221
13	248
0	80
0	41
2	5
0	1
7	7247
1	7252
0	881
2	1006
32	7227
47	1876
0	147
0	150
0	150
0	17
0	3
0	2
0	3
0	3
0	6
0	3
0	6
0	3
0	5
0	6
0	3
0	3
3	0
0	39
0	3
0	17
0	2
0	1
0	150
0	147
6	62
0	1
0	0
0	1
0	0
0	0
0	11
0	9
5	12
0	14
0	11
0	13
0	1001
0	1336
0	617
28	488
1	1027
0	220
4	389
0	516
0	783
1	869
0	693
0	276
0	327
18	527
1	37
13	61
13	241
2	508
3	2
84	17
0	13
90	30
0	6
3681	0
309	232
3	205
4	17
0	97
4	31
0	24
4	57
5	44
3	21
2	13
0	0
6	395
7	25
5	25
2	364
3	34
4	107
4	1
0	6
2	1
2	52
0	178
0	23
78	167
3711	2443
7	666
25	1766
7	279
0	38
28	247
1208	284
2	139
1	130
1	118
0	14
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
58	11
0	11
0	2180
56	2185
0	439
0	2166
10	108
0	71
0	71
0	86
0	86
0	83
11	95
0	39
0	71
0	80
2	92
1	94
2	2
0	0
10	9
0	0
32	558
6	375
1	33
0	1
1	141
17	28
0	173
0	526
0	502
3	395
4	308
0	389
0	60
1	313
0	346
0	92
1	374
1	60
5	8
5	93
0	479
221	56
0	46
0	36
0	10
633	264
5	264
0	94
77	0
3	823
0	234
0	748
0	741
6	382
0	770
15	742
14	614
0	291
2	150
0	149
2	345
6	119
41	0
0	208
18	74
16	1039
8	873
0	290
1141	1188
0	579
10	109
0	1072
0	865
0	820
0	739
0	467
10	699
2221	1613
94	1627
0	0
5	527
5	559
8	63
1	53
0	70
0	36
113	326
18	358
0	134
1	1180
0	1228
6	42
0	323
0	1194
1511	12
3	4
46	813
585	1139
11	935
0	675
13	649
20	236
40	133
8	102
45	87
3	80
29	25
0	237
0	524
2	588
0	256
556	634
5	15
12	25
0	0
1	9
0	9
0	4
0	2
0	1
0	2
0	2
0	3
0	7
0	9
0	9
0	9
0	0
0	9
0	0
0	0
14	2
4	7
0	7
0	7
0	5
0	0
2	1
0	19
0	16
0	17
0	11
0	7
0	0
1	23
0	0
37	402
1	361
1	378
0	308
0	89
0	37
8	35
0	0
0	0
291	1493
26	96
0	248
4	1248
4	396
5	235
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
139	38
0	14
1	31
1	45
454	48
0	36
6	45
0	11
17	28
0	6
0	7
0	2
0	0
118	11
1	4
88	2994
0	3039
0	3093
14	87
42	0
3	0
0	0
0	0
0	0
14	22125
0	6885
0	19831
33	2861
0	5443
0	12801
777	12242
22	32
0	2
0	26
0	26
0	29
0	17
0	6
4	0
0	0
0	0
3	598
0	556
6	245
0	72
53	53
12	243
0	105
14	146
7	178
0	0
0	0
0	0
2968	1427
31	160
12	1045
4	500
1	767
236	65
15	55
6	30
4	23
0	0
0	0
0	0
0	0
0	588
11	446
135	421
0	178
7	145
149	175
0	59
3	135
0	843
1	58
5	461
0	337
0	364
0	54
0	26
0	20
1	365
0	39
0	45
3	109
3	111
0	2
0	0
1	0
0	0
0	0
0	0
106	271
1	173
1	161
2	20
4	20
3	21
0	19
0	33
14	5
12	1127
0	982
3	963
0	329
2	457
0	989
4	275
9	263
0	197
44	367
7	24
0	4
5	254
51	1878
24	615
12	681
1	284
0	290
0	275
2	234
49	1
0	1885
0	1882
0	0
0	0
1	0
0	631
2	1503
4	26
1	46
10	1704
1	83
0	7
0	0
11	2358
2	2513
2	2499
1	346
0	0
1	15
1783	3422
7	1542
10	1463
1	1367
0	0
0	0
0	0
81	91
3	51
0	34
0	6
0	2
0	0
37	363
0	363
0	37
22	42
3	6
0	40
0	40
8	103
0	111
0	94
0	100
0	106
0	102
0	57
0	19
0	34
0	6
3	23
1	17
0	17
0	5
11	4
0	4
0	16
0	18
0	1
3	19
0	0
0	0
0	0
2	14
0	0
26	46
0	31
0	34
0	35
0	32
0	0
53	9
0	1
0	6
0	15
1	352
2	351
25	352
0	16
0	0
0	0
128	172
1	105
7	74
0	135
21	189
4	163
1	183
1	13
1	46
0	23
0	0
0	0
165	0
39	293
6455	3592
12	293
111	3481
0	0
0	0
0	0
14	31
0	25
1	25
0	0
1	17
1	16
0	1
0	1
1	1
0	17
255	537
1	83
17	454
0	412
0	0
2	430
3	317
0	257
2	53
0	122
0	122
0	281
0	41
0	7
3	0
0	39
30	62
0	5
10	16
3	125
1	127
0	34
0	2
0	66
0	123
2	50
1124	229
1	162
9	201
0	0
0	1
0	1
0	1
0	0
569	328
0	328
0	66
0	3
0	7
7	15
18	9
4933	1
0	0
0	0
0	18
0	16
0	5
0	0
0	0
0	0
7	75
2	17
0	9
1	74
320	79
4	79
1	0
0	0
7	510
0	124
0	511
1092	1180
93	362
38	725
34	897
0	0
0	0
0	0
745	539
0	303
0	236
1	41
1	23
0	55
6	22
0	36
0	28
0	30
0	30
0	0
0	0
399	268
6	257
3	0
0	0
0	0
1	6
0	3
0	0
0	0
0	0
0	0
0	0
0	6
1	14
0	4
0	4
10	387
24	317
1	358
9	213
6	150
10	86
3	116
0	131
0	4
0	53
0	80
0	101
1	10
0	11
0	1
0	0
54	0
3	300
0	2793
4	2500
3	432
0	17
2	2056
0	612
1	36
0	1495
15	1192
0	4735
4	4417
0	976
8	2308
0	921
14	488
1	4596
0	4630
18	534
50	232
34	445
22	420
52	146
6	284
39	205
1	4850
1	356
0	332
0	85
1	110
0	105
0	49
0	0
0	103
0	68
0	0
9	2038
26	268
159	45
0	1975
0	45
412	308
0	121
1	61
4	172
6	654
2	654
0	54
1	13
4	25
0	486
0	101
14	636
2	619
1	391
1	19
0	28
0	69
1	35
19	8
0	3
0	0
0	0
1	109
17	61
0	7
0	109
179	703
0	613
0	595
0	577
2	566
5	372
0	133
11	3
9	22
0	39
9	177
23	175
2	4
0	57
0	174
0	7
0	7
2	97
1	104
0	9
1	9
4	7
0	4
0	4
0	3
0	17
0	17
0	0
2	148
12	156
0	117
1	93
1	36
0	0
0	5
0	5
0	76
0	65
0	42
0	14
0	3
0	11
0	42
1	1104
3	1104
1	644
162	646
14	1060
3	1060
0	209
4	0
0	0
0	0
0	56
0	53
250	85
21	68
0	0
0	0
38	8504
0	7819
0	5448
0	4723
17	2008
5	1843
0	826
20	170
24	189
10	136
1	826
0	576
132	899
0	157
0	205
1	46
96	33
4	28
12	0
108	232
0	59
0	222
0	128
0	2
0	0
0	0
0	0
0	473
21	888
6	804
0	811
22	796
6	231
0	97
2	85
15	113
26	94
0	1666
0	1688
83	87
1	345
14	207
0	238
23	64
9	111
0	22
0	114
0	30
59	0
18	0
0	1660
0	1652
7	21
16	16
7	48
0	8
0	2
0	0
61	1703
28	226
31	444
40	1811
6	2218
0	2312
15	273
5	275
0	59
0	59
11	246
0	103
18	203
10	133
0	2
1	5
0	1077
0	1116
0	627
0	776
6	75
1	521
2	389
0	113
0	93
0	11
14	2
0	114
5	84
0	0
0	0
0	1103
0	1121
0	473
0	459
0	480
0	434
0	395
1	171
7	237
0	50
0	0
0	0
0	0
0	0
2	233
1	234
1	206
0	147
0	83
4	17
0	12
0	10
0	93
2	67
0	71
2	72
8	11
487	535
0	13
0	3
357	527
5	4
0	396
85	118
0	43
0	42
3	69
0	47
0	27
0	7
17	11
1	0
0	431
8	130
0	208
272	650
1	64
0	26
0	49
0	284
1	574
2	155
0	185
0	82
0	36
0	31
0	61
0	31
11	17
0	0
0	0
0	0
0	0
19	523
5	467
0	91
0	162
0	53
77	1347
24	1227
54	1234
0	1350
0	0
0	0
0	0
1	345
4520	349
3	2422
33	823
0	940
47	239
0	689
0	197
7	163
0	241
0	82
2	7
1	633
0	13
0	64
0	1587
0	0
0	0
0	75
0	91
0	0
0	625
42	599
6	593
215	2148
1	1087
13	2088
10	98
0	185
0	507
2	10
0	680
0	188
0	93
1	46
3	9
1205	2084
1	177
1	324
3	199
8	1128
0	273
2	1777
0	416
14	188
5	1605
0	1644
4	1540
0	72
2	104
0	133
0	142
73	137
11	613
0	203
3	157
4	158
3	1
0	111
506	256
0	152
0	34
0	206
0	4
0	0
36	5
1	4
1	5
0	0
0	0
3	167
0	0
0	0
0	0
0	24
0	129
69	250
0	238
2	243
0	0
0	0
0	0
0	0
18	28
298	150
2	150
7	99
6	0
5	863
0	929
1	230
0	363
3	468
0	394
0	376
0	413
0	153
6	390
0	218
4	227
3	154
463	219
29	1062
15	1130
0	1166
51	1050
0	0
0	0
3	1032
10	986
15	375
6	72
6	105
6	157
1	52
0	200
66	33
0	0
0	11
0	8
0	16
8	9
1	54
0	6
0	13
0	6
0	0
0	0
5	171
705	214
1	110
0	19
4	53
0	34
0	82
6	32
0	39
1	62
154	0
0	0
0	0
0	0
0	0
923	7328
2648	6813
135	6735
4	734
14	588
1	76
0	525
24	609
0	0
0	0
0	0
0	0
126	237
0	71
0	72
1	111
7	164
3	140
2	633
0	629
9	604
0	172
0	335
0	140
1	237
0	242
13	8
12	1
1	9
26	33
0	31
0	32
164	761
0	681
0	41
0	80
0	501
1	506
0	110
0	44
6	175
0	129
0	113
0	105
0	21
0	41
0	44
0	66
1	52
0	4
1	267
0	201
1	175
0	150
1	117
0	119
0	113
3	85
1	33
0	7
3	2960
39	3015
4	2976
11	211
9	398
6	254
7	1041
3	567
13	2957
277	74
2	33
0	17
0	4
53	45
14	2324
16	1735
2	2279
35	16
5	12
2	15
0	14
0	6
0	1
0	1
0	2
0	4
8	1131
0	0
318	445
0	13
4	123
1	33
4	362
0	463
1	492
2	204
18	200
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
15	68
7	68
0	0
0	0
2	0
0	10
2	10
0	466
3	27
0	338
0	138
1	44
0	24
1	466
4	137
0	144
2	14
0	110
2	64
0	28
0	58
0	134
35	3
1	3
140	2846
0	3142
3	2225
17	428
1	1358
6	369
0	2068
30	628
6	917
0	1750
0	2
0	2
0	2
0	0
37	2409
0	2587
19	2527
8	0
6	186
14	684
12	387
14	101
104	495
1	47
23	673
22	664
25	82
22	126
7	10
2	35
1	34
14	721
0	838
0	49
10	838
2	0
1	4
0	4
0	9
0	1
0	1
0	0
0	2
0	0
0	0
1	0
0	3
0	0
0	0
0	9
0	0
0	0
0	0
1	2
7	25
0	0
1	1
0	22
2	0
0	0
0	0
0	0
0	0
0	2
32	41
0	19
0	30
0	8
0	8
0	29
0	26
0	4
1	26
0	15
4	230
0	32
0	95
0	58
0	16
0	34
0	6
0	5
0	19
0	2
10	24
2	56
51	117
5	667
0	96
2	298
0	693
0	1077
9	851
1	1044
0	147
66	1930
7	276
544	833
4	591
0	126
75	571
0	231
0	186
2229	71658
1	71658
2	0
0	1108
16	784
25	800
615	87
0	0
0	0
1631	0
938	277
0	108
0	87
0	38
0	79
39	3
0	68
0	107
2	92
167	257
0	30
0	116
2	41
0	2
690	356
2	64
0	262
2	127
67	216
0	68
0	2
1	2
85	134
0	33
0	42
0	49
25	851
0	803
0	764
0	757
19	621
283	47
3	47
4	16
2	0
10	16
0	1
0	1
0	1
0	1
2	264
18	278
0	75
1	38
0	39
1945	1808
11	461
0	903
6	166
6	0
221	194
2	48
0	23
3	37
735	40
0	35
3	56
15	113
0	541
3	30
2	388
3	393
3	389
0	380
0	16
11	7
0	23
0	23
0	10
0	1
0	16
4	10
1	3
3	1
0	15
1	820
15	962
0	947
0	186
0	845
0	84
0	48
4	501
2	469
0	524
0	224
0	21
0	0
9	119
0	140
0	22
0	10
0	11
1	0
22	169
0	4
0	167
0	2
0	6
0	11
0	14
0	5
0	6
1	9
1	1
3	12
362	1672
26	967
26	541
21	555
17	180
0	0
1	0
0	32
0	10
0	9
0	20
0	6
0	13
0	9
77	5430
17	3924
8	3160
8	1548
8	1674
37	2056
0	1432
72	733
1	5136
0	173
0	52
0	149
0	134
0	123
0	23
0	151
0	136
0	99
3	99
1	32
0	6
0	4
1	4
0	138
0	24
0	25
0	145
0	14
0	14
0	4
0	5
0	1
0	14
28	2544
3	134
4	503
0	2594
20	2339
21	172
65	166
31	49
0	394
0	130
0	351
15	270
4	46
0	162
0	104
1	52
12319	0
0	0
18	240
0	273
15	145
0	69
0	249
0	254
0	174
0	193
0	183
10	77
1	105
6	19
0	0
2	0
0	0
6	8
0	0
0	0
0	0
0	0
0	9
0	5
0	5
0	7
0	2
0	4
0	962
0	29
0	978
0	53
16	177
1	24
1	114
10	0
6	811
2	532
30	515
0	33
0	198
0	65
14	82
9	50
43	189
1	67
1	107
34	811
0	13
47	36
0	12
9	14
1	19
0	0
3	1
0	1
2	8
0	1
22	141
34	141
2	2528
0	1942
2	278
0	316
2	174
0	189
2	707
0	682
0	129
5	519
0	372
0	133
2	16
1	90
0	2499
0	0
66	400
2	397
1	24
0	103
1	193
4	24
0	313
0	120
0	207
0	252
0	25
0	313
5	1068
1	1099
0	232
302	272
0	154
2	93
0	88
3	24
0	54
0	38
2	20
220	0
0	0
3	128
0	180
0	88
55	58
147	238
3	141
2	141
0	23
367	2767
35	755
10	2298
0	728
0	1511
0	348
706	1084
75	433
9	658
0	326
31	287
6	292
1	28
4	17
6	66
0	120
1	113
0	8
1	106
0	97
1	110
2	56
0	28
0	24
0	2
0	2
0	1
0	1
0	1
0	0
778	0
0	640
0	600
39	156
0	109
9	40
2	78
0	0
0	0
1741	22029
32	17751
77	1115
35	2933
1099	15213
34	4795
7	4749
57	3219
5	0
0	0
0	66
16	66
1	676
0	62
15	68
5	1
0	774
0	0
0	0
0	0
0	0
16	17
1	3
7	17
0	10
0	0
2	0
0	10
387	261
1	261
1	734
3	747
72	488
3	633
1	35
16	630
0	94
1	114
0	124
20	719
0	724
0	0
32	311
0	78
0	0
0	13
5	315
0	239
2	10
1	296
1	266
7	0
0	14
9	147
0	305
0	300
0	446
0	443
0	0
0	0
29	2074
0	1594
1	785
1	195
2	125
9	4
0	669
9	698
1	129
0	138
15	44
2	308
6	97
0	1784
0	1770
242	288
6	134
1	104
1	168
0	90
1	1
0	0
13	0
1	0
0	5
0	5
0	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	3195
0	3383
0	3122
0	2066
0	2332
0	1632
0	2335
8	813
5	385
0	0
31	217
9	267
2	258
7	483
3	246
0	268
45	1921
0	1921
53	1954
91	1887
38	448
0	159
0	0
0	1098
2	4
13	4
0	4
0	3
