UniqueCount	AmbigCount
23	465
39	434
0	0
0	0
0	0
6	0
0	0
3	11
0	1
0	1
1	123
0	123
205	123
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
77	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
2	0
0	0
90360	2
13961	24
48197	107
30932	48402
1313	11218
56	11060
208	124586
153	95388
21167	0
201	107303
173363	100264
50941	2225
76258	1
3	168
1	171
0	43
0	10
0	33
0	12
0	27
0	25
1	25
0	46
0	39
0	0
0	0
16	10
0	0
0	3
0	0
0	2
0	0
0	1045
0	1030
1	835
1	765
0	46
15	180
0	51
0	109
0	99
1	47
0	77
6	521
1	521
0	5
0	0
0	0
0	0
0	0
0	92
4	92
42	157
5	157
2	163
0	260
1	219
0	206
0	111
0	107
0	185
0	131
1	74
0	62
0	116
0	45
9	15
0	4
0	92
9	0
0	0
0	0
361	646
0	522
0	81
1	68
1	33
0	8
0	33
0	15
0	15
0	13
0	4
0	13
0	48
18	43
0	59
0	4
1	51
0	26
0	59
72	155
19	155
913	958
0	958
30	316
56	453
40	538
1	28
0	3
146	0
15	177
0	93
0	66
1	63
0	7
0	7
30	97
1	97
0	83
0	3
1	10
0	7
0	4
0	2
0	0
13	60
2	37
0	3
0	3
23	167
0	24
3	166
1	40
409	195
3	123
4	72
0	0
66	149
188	3840
2	1640
1	3678
3	3306
0	3500
1	1134
6	123
0	553
2	490
0	1163
1	1036
18	1144
3	722
4	555
0	2
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
162	24
0	0
0	0
0	0
483	39
3	39
9	143
5	148
0	2
0	2
0	2
0	17
28	66
0	0
2030	1466
1	1454
3	241
8	84
3	237
28	2176
0	304
0	148
0	188
8	647
0	46
0	109
11	85
6	269
16	2169
5	410
4	427
1	212
19	11
5	429
5	0
0	1
0	1
1	1
0	1
3	0
1	2
0	0
4	61
21	148
605	92
0	88
1	7
0	0
24	679
4	303
0	286
0	502
0	490
2	227
0	288
1	146
1	121
6	165
7	52
0	646
22	924
1	51
896	882
2	877
0	646
0	21
5	885
0	1428
24	1461
4	1429
4	36
8	372
36	508
0	1435
19	372
1	324
1	60
3	31
364	2707
0	1345
54	412
84	761
0	738
2	709
2	111
0	48
3	105
1	33
0	5
0	57
27	98
0	47
1	61
0	63
0	77
0	40
0	43
0	14
0	7
25	143
0	134
0	143
0	23
3	20
0	3
0	0
0	0
195	4
295	112
0	112
5	80
6	1931
0	68
0	2931
0	503
0	2674
0	3050
17	879
1	41
9	103
0	194
0	879
0	0
60	747
6	747
0	220
52	1
0	0
0	0
0	0
0	0
0	22
0	0
0	20
0	20
0	0
0	0
0	0
0	1
0	0
0	1
0	1
1	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
1	0
0	0
0	0
791	14
28	0
4	104
52	355
1	193
4	2
0	0
0	141
1	43
0	48
46	303
1	318
2	280
14	79
1114	93
0	971
3	871
2	871
3	269
33	359
0	0
0	0
0	0
0	0
0	0
5	1348
30	1356
0	455
68	78
1	75
0	71
0	55
0	63
1	89
4	95
6	26
5	201
5	30
0	65
1	66
0	74
0	795
0	0
0	0
0	2
0	0
0	0
0	2
0	0
1	770
60	389
1	98
0	673
0	756
0	749
0	605
0	573
1	424
1	11
0	251
1	43
3	22
0	67
0	754
0	13133
16	17504
91	1721
100	7654
177	7134
0	2951
202	1832
1	1
0	3
0	8
3	18
0	0
7	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
41	959
0	84
2	89
0	22
6	492
1	126
4	2
7	1021
0	60
9	1071
1	39
1	28
9	413
1	5
3	108
0	962
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
7	20
0	0
0	19
0	19
0	0
2	4569
9	3498
0	4569
0	46
0	42
12	47
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	77
2615	0
28	23
0	6
6	14
0	0
2	2
0	1
2	0
178	248
0	0
0	0
5	0
0	13
4	0
13	30
0	28
0	28
0	0
58	500
0	494
1	141
0	189
3	175
7	262
0	227
0	493
0	0
0	0
0	1683
0	1141
11	1111
10	445
5	1205
26	704
5	74
1	78
0	43
0	24
0	4
6	21
12	95
0	99
0	30
0	26
0	20
0	2
0	0
0	17
0	16
5	0
56	546
114	547
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
203	134
0	53
0	2
0	30
16	59
0	1
0	1
0	1
0	1
0	0
3	7
0	0
4	0
0	0
0	0
7	53
0	0
0	0
96	0
3	296
0	1045
0	2942
17	2736
2	2561
1	1304
0	1248
0	819
0	0
0	49
4	159
6	159
0	3
0	20
2	157
3	77
17	236
0	1084
10	1296
27	1312
0	53
16	265
12	282
0	1340
87	130
121	203
0	187
0	16
4	5
21	55
5	68
0	19
0	13
0	3
0	13
0	0
1	2
33	401
0	166
0	209
7	243
0	10
850	439
2	417
0	411
2	370
0	357
10	70
1	269
12	15
0	377
0	397
0	62
0	74
1	70
0	74
0	7
0	29
0	9
0	9
0	74
0	1074
9	227
67	974
1	67
53	949
0	0
1	1
0	158
0	158
0	158
0	6
0	14
0	17
0	0
0	1
0	13
0	11
0	9
0	4
0	3
535	59
1	59
0	469
1	452
0	195
3	89
0	47
5	69
0	51
0	1
142	260
0	30
0	30
0	53
2	152
0	145
35	142
1	606
0	82
11	581
4	129
0	340
3	225
1	618
0	42
2	75
6	0
3	256
0	606
0	0
0	0
0	203
0	107
3	37
4	187
0	154
0	13
0	13
1	18
0	28
0	18
0	4
0	2
0	50
0	60
2	16
3	16
3	701
0	692
3	674
0	692
0	362
0	110
3	145
13	105
3	12
4	6
0	6
1	0
0	10
73	6
4	518
0	518
1	518
0	488
0	445
1	48
0	24
0	26
0	28
2	19
0	88
0	92
6	110
0	90
0	75
0	18
0	4
0	1
813	341
58	295
2	46
0	10
0	0
5	7
27	4
0	3
0	3
0	2
0	0
0	0
2112	1200
72	1098
2	185
0	185
0	12
0	0
0	0
0	0
0	0
22	6
0	3
0	3
0	3
1	0
0	0
2	65
0	577
22	571
53	809
0	692
4	193
0	423
0	60
4	327
184	5374
22	398
14	5358
1	70
1	70
246	3999
172	4028
13	5269
0	1278
22	7
1	85
0	0
0	0
133	484
0	127
0	390
9	152
6	56
2	44
0	117
0	25
0	127
0	128
0	3
0	5
761	211
5	211
8	183
2	0
1160	1876
2	104
0	174
0	206
1	78
0	1876
26	367
0	320
3	325
2	310
0	54
0	22
2	54
0	83
0	50
0	27
1	32
0	13
0	0
5	309
311	337
0	49
0	13
0	197
2	197
1	2
0	95
3	10
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	2
0	0
0	0
2	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	110
0	110
1	17
0	104
0	110
235	2553
3	2553
1	2553
4	1755
23	213
0	337
1	263
0	292
0	13
0	0
3	344
6	56
5	338
1	86
7	0
96	94
0	94
2	12
0	1
1	0
199	0
0	406
0	435
0	61
0	117
2	14
0	4
2	47
27	178
23	64
0	52
0	132
0	39
0	37
0	146
1	70
2	0
0	0
0	0
16	1064
37	1045
0	27
0	47
2	179
0	71
0	455
0	473
0	66
3	25
5	44
0	999
0	32
0	107
1	870
1	40
5	777
3	36
0	21
18	2
3	102
8	89
2	148
2	8
285	35
0	16
0	11
296	711
0	305
0	377
7	219
5	141
3	187
1	192
5	210
0	255
0	0
0	0
0	2
0	6
0	4
1	90
0	8
2	88
4	17
0	0
1	0
184	1958
72	1799
4	471
5	440
26	26
18	234
1	323
13	350
1	94
0	66
1	15
0	5
1	4819
1	4821
0	496
1	625
10	4795
30	1184
0	149
0	148
0	149
0	14
0	5
0	3
0	5
0	4
0	4
0	4
0	5
0	5
0	4
0	4
0	4
0	5
5	0
0	42
0	4
0	18
0	5
1	4
0	148
0	149
2	59
0	1
0	0
0	1
0	0
0	0
0	1
0	2
0	4
0	3
0	1
0	2
0	1131
1	1449
0	643
37	471
0	1136
0	202
1	390
0	610
0	921
0	978
0	774
0	290
0	350
15	624
0	41
8	62
20	321
1	608
6	3
61	14
0	12
69	32
0	4
2985	0
129	128
1	114
3	8
0	62
1	28
0	24
0	22
3	19
4	10
2	16
0	0
3	374
5	44
16	43
0	350
0	40
0	82
2	7
0	13
0	4
1	125
2	341
0	40
118	309
2186	1393
4	346
12	1041
6	254
0	37
16	211
1114	257
1	29
2	27
0	26
0	6
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
65	13
0	13
0	2650
99	2652
2	530
1	2632
4	125
0	67
0	68
0	69
0	69
0	67
6	76
0	28
0	68
0	74
4	59
0	61
0	2
0	0
6	16
0	0
16	535
4	301
0	45
0	0
1	70
22	34
0	190
0	569
0	562
2	432
3	343
0	429
0	66
0	337
0	384
0	114
0	442
1	60
11	15
19	83
2	544
269	64
0	49
1	35
0	15
539	206
2	206
1	69
94	0
2	1129
0	335
0	1048
0	1032
1	530
1	1058
13	1004
15	842
1	376
0	207
0	207
2	480
8	164
41	0
1	279
10	124
13	805
7	667
0	250
1586	1658
2	804
12	150
5	1506
1	1239
1	1193
6	1065
2	648
6	969
2104	1578
67	1594
0	0
3	481
0	504
4	56
3	64
0	65
0	34
167	360
35	400
0	150
3	999
3	1031
4	42
0	232
0	1018
1190	12
1	3
16	512
375	745
10	620
0	451
8	415
3	151
14	92
12	72
24	103
0	84
22	36
0	231
0	561
6	606
0	265
452	657
2	19
9	18
0	0
1	6
0	6
0	2
0	3
0	1
0	1
0	1
0	1
0	6
0	13
0	13
0	13
0	1
0	13
0	0
0	1
8	2
6	18
0	14
0	13
0	10
0	4
0	2
1	24
0	20
0	11
0	8
0	8
1	0
0	14
0	3
24	430
1	428
0	440
0	345
0	109
0	33
5	46
0	0
0	0
289	1727
17	87
1	303
3	1417
0	426
0	289
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
97	31
0	13
0	22
1	44
415	47
0	40
8	43
0	13
14	38
1	12
0	12
0	4
0	0
98	18
1	4
62	3122
0	3182
0	3237
11	82
34	0
4	0
0	0
0	0
0	0
14	17462
0	5758
0	15993
50	2340
0	4561
0	10225
1421	10072
21	25
0	5
0	16
0	17
0	17
0	7
0	4
3	1
0	1
0	1
3	576
0	523
4	256
0	68
45	45
29	215
0	93
5	162
5	201
0	0
0	0
0	0
3065	1444
13	165
3	1049
0	539
0	800
107	28
6	24
7	13
0	9
0	6
0	6
0	6
0	0
5	608
6	478
183	399
2	172
19	135
180	250
0	84
3	190
0	830
0	86
8	485
1	374
0	369
0	63
0	31
1	18
1	331
0	28
1	31
4	40
2	40
0	0
0	0
2	0
0	0
0	0
0	0
47	123
1	89
3	78
0	11
0	9
2	17
0	9
1	6
10	4
13	897
0	790
0	766
0	309
3	401
0	757
5	247
8	253
1	182
22	201
2	11
0	4
1	141
36	1028
7	347
22	384
1	168
0	172
0	160
6	131
31	0
0	1034
0	1033
0	0
0	0
1	0
0	640
5	1477
4	29
1	51
2	1644
1	80
7	7
0	0
30	3540
0	3770
1	3743
3	535
0	0
3	19
1372	2775
3	1226
13	1188
6	1162
0	0
0	0
0	0
68	91
1	54
0	35
0	6
0	6
0	0
13	349
0	349
0	8
6	12
1	2
0	8
0	12
10	291
0	296
0	254
0	283
0	283
0	287
0	174
1	86
0	131
0	29
5	95
0	67
7	68
0	43
11	26
0	23
1	39
0	34
0	0
0	34
0	0
0	0
0	0
0	16
0	0
7	15
0	9
0	9
0	10
0	7
0	0
33	6
0	1
0	5
1	6
1	229
0	229
8	229
0	6
0	0
0	0
63	108
3	71
11	40
0	85
11	203
3	188
1	186
1	22
1	57
0	27
0	0
0	0
61	0
41	372
8313	4659
19	415
60	4565
0	0
0	0
0	0
13	33
1	10
0	10
0	0
0	8
0	8
0	0
0	0
0	0
0	8
448	848
0	132
5	717
0	236
0	1
1	241
5	173
0	131
1	31
0	62
0	62
0	147
0	19
0	3
3	3
0	42
23	66
0	5
5	12
1	103
3	105
0	20
0	2
0	35
0	96
0	31
898	172
0	142
9	158
0	0
0	2
0	2
0	2
0	0
138	87
0	87
0	17
0	4
1	11
6	26
15	16
4814	4
2	0
0	0
0	12
0	11
0	6
0	0
0	0
0	0
1	16
0	4
0	2
0	16
272	57
2	57
2	0
0	0
0	424
0	94
0	424
852	981
93	293
33	612
25	708
0	0
0	0
0	0
599	471
0	279
0	192
0	28
1	12
0	52
1	16
0	37
0	27
0	23
0	29
0	0
0	0
236	175
3	157
4	4
0	4
0	4
2	3
0	0
0	0
0	0
0	3
0	0
0	2
0	3
0	18
0	1
0	1
6	426
33	354
3	389
6	229
2	160
9	59
3	83
1	95
1	5
0	36
1	59
0	71
5	12
0	12
0	2
0	0
16	0
7	290
0	2859
8	2575
1	449
0	12
5	2113
0	615
0	30
0	1535
19	1253
0	4428
1	4084
0	911
4	2101
0	852
8	440
1	4290
2	4292
24	514
48	240
23	428
15	356
27	132
3	286
30	197
3	4551
3	433
0	415
0	134
0	141
0	121
0	56
0	0
0	111
2	65
2	0
1	3087
44	346
233	62
0	3017
1	62
297	278
0	123
1	36
5	143
3	580
1	580
0	37
1	1
3	8
0	477
0	72
8	635
0	617
7	400
0	25
0	40
0	58
0	39
8	11
0	0
0	0
0	0
0	110
6	56
0	16
0	112
113	449
0	393
0	382
0	383
3	370
3	232
0	81
10	1
2	17
0	29
4	103
21	168
1	1
0	62
2	168
0	4
0	4
3	71
1	75
0	4
1	3
2	0
0	1
0	1
1	1
0	16
0	16
0	0
2	76
2	81
1	56
1	46
0	22
0	0
0	8
0	8
0	173
0	132
0	55
0	28
0	9
0	16
0	68
2	1398
0	1398
2	791
221	791
15	1351
2	1351
0	249
0	0
0	0
0	0
0	78
0	77
306	110
15	98
0	0
0	0
45	6110
1	5652
0	3929
0	3436
20	1510
22	1366
0	733
4	146
19	145
7	132
0	733
0	829
185	1271
0	214
0	298
0	57
75	22
0	21
14	0
153	356
0	74
0	334
0	207
0	5
0	0
0	0
0	0
0	456
46	1188
5	1088
0	1077
26	1060
5	324
0	136
1	115
8	135
15	101
0	475
0	484
30	21
1	87
2	56
0	63
4	17
4	34
0	8
0	29
0	7
16	0
6	0
0	491
0	495
10	14
6	6
5	22
0	10
0	1
0	0
43	1440
21	186
24	362
40	1513
2	1781
0	1876
9	222
0	231
0	28
0	28
8	300
0	113
18	256
10	132
0	3
1	8
0	881
0	922
0	515
0	642
15	55
0	411
2	306
0	108
0	85
0	15
8	3
0	109
2	56
0	0
0	0
0	1119
0	1134
0	481
0	469
0	469
0	435
2	398
2	188
5	250
0	52
0	0
0	0
1	0
0	0
1	141
7	142
0	107
0	97
0	35
2	21
2	18
0	11
1	145
1	111
0	113
2	91
5	32
146	167
0	1
0	0
81	169
2	1
0	117
67	84
0	26
1	47
5	52
0	34
0	15
0	4
8	8
2	3
0	399
9	123
0	186
210	572
0	59
1	33
3	61
0	246
3	508
0	138
0	170
0	76
0	30
0	21
0	45
0	18
3	16
0	0
0	0
2	0
0	0
26	1182
11	1055
0	194
0	344
1	106
107	1712
6	1593
56	1601
0	1717
0	0
0	0
0	0
0	236
3277	240
1	2028
22	653
1	719
23	168
0	618
0	216
3	149
0	234
0	42
0	6
0	572
1	19
0	76
0	1372
0	0
0	0
0	62
1	68
0	0
0	541
47	525
3	520
194	1909
0	889
8	1873
4	82
0	137
1	465
0	7
1	652
0	154
0	84
2	21
2	4
1331	2249
4	218
0	356
3	232
3	1185
0	293
3	1903
0	449
17	200
3	1512
0	1551
1	1433
1	56
2	93
2	115
0	122
61	115
2	566
2	221
0	160
4	153
2	1
0	104
347	148
0	78
0	16
0	119
0	1
0	0
32	16
2	10
1	16
0	0
0	0
0	218
0	0
0	0
0	0
0	16
0	100
45	168
0	165
1	169
0	0
0	0
0	0
0	0
16	16
227	93
3	93
3	65
3	0
16	1534
1	1619
0	319
0	522
1	668
0	578
0	517
1	621
3	199
5	617
4	454
8	498
6	330
433	188
29	1006
5	1072
0	1099
36	973
1	0
0	0
4	1273
14	1230
7	448
6	87
7	157
3	190
12	87
0	238
103	46
0	0
1	13
0	9
0	19
1	5
2	64
0	9
0	15
0	8
0	0
0	0
6	154
623	185
0	91
0	15
4	33
3	65
0	180
9	61
3	94
4	144
140	0
0	0
0	0
0	0
0	0
665	4998
2287	4676
111	4570
4	509
1	665
4	77
0	590
17	684
0	0
0	0
0	0
0	0
99	233
1	79
0	56
3	109
11	153
1	129
6	538
0	535
7	521
0	175
1	290
1	124
1	187
0	188
18	9
6	3
1	7
52	38
0	36
0	31
92	582
0	515
0	32
2	61
0	367
0	369
0	97
0	37
2	127
0	96
0	80
1	75
0	10
0	35
0	36
0	48
3	38
0	2
5	325
0	271
4	219
0	205
1	153
0	152
0	134
1	81
0	27
0	12
1	5085
77	5204
7	5125
10	321
17	685
4	398
13	1914
7	1021
26	5080
172	70
1	24
1	15
0	4
13	23
10	2900
13	2144
1	2877
21	21
2	18
2	20
0	19
0	5
0	2
0	1
0	1
0	3
2	1125
0	0
233	342
0	10
1	120
1	32
2	468
3	598
3	644
1	281
22	276
0	1
0	2
0	2
0	1
0	2
0	2
0	2
0	2
0	1
0	2
10	80
1	80
0	0
0	0
0	0
0	16
2	16
0	431
1	12
0	303
0	117
0	44
0	16
0	431
1	46
0	47
0	7
0	32
0	21
0	2
0	20
0	46
22	4
2	4
96	1910
0	2093
8	1437
1	338
0	900
10	246
0	1338
25	424
1	562
0	1220
0	12
0	12
0	11
0	0
7	808
0	863
4	845
1	0
2	61
2	220
20	342
7	74
72	407
1	26
21	474
21	467
23	64
27	96
5	7
0	24
0	23
10	534
0	622
0	40
5	622
0	0
3	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2	2
3	29
0	0
0	1
0	26
1	0
0	0
0	0
0	0
0	0
0	2
24	44
0	26
0	36
0	15
0	11
0	8
0	8
0	1
1	8
0	6
1	158
0	17
0	70
0	51
0	18
0	25
0	8
0	7
0	17
0	2
5	19
0	51
54	97
4	620
0	102
0	180
0	697
0	1044
11	836
1	1023
1	142
70	2005
3	278
636	904
2	593
2	141
77	560
0	307
0	213
1290	38422
0	38422
1	0
0	1108
15	770
10	789
300	27
0	0
0	0
817	0
722	200
2	76
0	70
0	32
0	49
32	5
0	122
0	160
2	163
280	429
3	61
0	204
1	79
3	0
674	391
1	67
0	290
0	146
72	221
0	72
0	4
0	4
61	163
0	39
0	56
0	66
29	1079
0	1024
0	972
0	971
19	807
235	44
8	44
2	12
0	1
15	12
0	0
0	0
0	0
0	0
2	256
14	267
0	71
0	23
0	32
2521	2236
24	610
0	1141
3	171
0	0
276	193
1	53
0	30
2	49
293	32
0	26
1	37
3	88
0	413
1	52
1	529
12	536
5	529
0	518
0	21
21	13
0	22
1	22
0	11
0	0
0	13
1	7
0	0
6	0
0	12
8	836
20	929
0	930
1	156
0	843
0	66
0	49
9	592
1	537
0	615
0	272
0	32
1	0
4	52
0	66
0	9
0	6
0	3
1	0
12	111
0	2
0	110
0	1
0	3
0	13
0	12
1	4
0	5
0	7
1	1
0	17
317	1458
31	844
27	442
20	445
18	162
0	0
0	0
1	31
0	12
0	10
0	20
0	3
0	11
0	6
142	8377
41	6096
18	4932
13	2433
13	2634
22	3203
1	2235
192	1207
1	7898
0	147
0	48
0	139
0	105
0	96
0	29
0	140
0	106
0	105
2	105
1	8
0	2
0	0
0	0
0	33
0	7
0	9
0	34
0	21
0	21
0	3
0	13
0	3
0	21
23	2491
2	107
2	447
0	2531
17	2268
16	132
74	182
32	50
1	474
2	123
0	438
20	294
6	60
0	201
0	127
1	57
12001	2
0	2
10	190
1	212
15	119
0	48
0	168
0	195
0	144
0	159
0	136
10	46
1	110
2	8
0	0
0	1
0	1
20	10
0	0
0	0
0	0
1	0
0	10
0	8
0	6
0	10
1	0
0	6
0	770
0	28
0	805
1	58
14	170
0	19
0	89
5	0
3	628
0	430
20	401
0	25
0	154
0	52
4	73
4	33
29	139
1	51
0	76
22	629
0	8
56	21
0	6
10	18
0	12
0	0
8	0
0	0
3	11
0	1
26	195
41	194
2	2274
0	1729
1	240
1	280
0	160
0	197
7	628
0	607
0	112
4	466
0	327
0	113
0	19
0	87
0	2246
0	0
46	410
2	409
2	29
2	119
4	177
4	33
0	275
2	103
0	174
0	215
0	18
0	275
3	834
1	856
0	184
215	233
0	146
5	75
0	69
6	22
0	46
4	35
2	15
219	0
0	0
2	161
0	200
0	87
67	52
148	237
1	37
2	37
0	5
239	2546
25	648
8	2091
2	685
1	1415
0	335
527	800
64	345
13	504
2	246
20	203
4	228
0	37
6	4
4	25
0	61
0	71
1	2
1	92
0	72
0	79
0	44
0	19
0	21
0	1
0	1
0	1
0	0
0	0
0	0
568	0
0	475
1	437
20	136
1	68
5	45
5	69
0	0
0	0
1074	14136
45	11371
117	692
42	1926
725	9866
31	3062
3	3088
76	2052
3	0
1	0
1	113
23	113
1	502
0	55
9	61
5	0
0	633
0	0
0	0
0	0
0	0
20	24
1	0
6	24
5	47
0	2
0	2
0	47
1024	767
3	767
7	1411
1	1393
157	938
15	1203
1	47
25	1161
0	183
0	242
0	230
25	1332
2	1369
0	0
33	442
0	89
0	0
0	8
3	445
0	357
1	10
6	208
1	192
3	0
0	8
5	101
0	215
0	211
0	363
0	373
0	1
0	1
18	1824
0	1410
4	705
1	189
0	127
16	1
0	594
14	599
0	105
0	112
13	29
3	266
5	90
0	1605
0	1607
201	208
3	94
1	63
0	124
0	76
0	1
0	0
0	0
6	0
0	8
0	8
0	8
0	8
0	0
0	1
0	0
0	0
0	1
0	1
0	2845
0	3084
1	2839
0	1886
3	2153
0	1440
0	2114
10	782
8	322
0	0
15	241
4	303
0	297
4	442
1	280
0	308
59	2645
0	2645
86	2664
128	2591
48	621
3	237
0	0
0	1525
0	1
2	0
0	0
0	0
0	0
242	172
